FSC-A	FSC-H	SSC-A	<PE-A>: JAK1	<PerCP-Cy5-5-A>: CD25	<Pacific Blue-A>: pSTAT5	<APC-A>: STAT5
39744	38464	54336	3199.86328	2964.10986	28162.2422	7182.95801
36224	28352	1.01631999e5	6778.38672	21773.4551	21089.084	11571.7109
38336	40384	62400	4441.27051	4359.74512	4072.79932	6706.58398
32512	32128	80192	4746.05811	5436.79492	27428.7559	7771.22852
49984	40128	1.01056004e5	7963.11182	19147.5078	23409.4609	8235.05371
46656	43648	82816	6516.01367	5882.25537	19648.7422	7867.56299
37248	35584	69888	5973.44482	10627.8145	1993.19482	8482.40918
94080	86272	99392	8733.97852	20330.8848	3937.22705	14515.4238
84224	82112	69056	4110.97705	7732.56104	11412.709	7384.31055
61120	58880	76160	4148.53857	14568.6406	15220.4697	9617.22656
90304	92160	94720	6769.91846	4117.78467	17001.6348	6805.9541
18496	16448	79168	5956.0791	5075.31445	17437.5	6777.81641
1.01504004e5	94976	1.28255999e5	18467.082	32888.7578	16517.2402	20400.9277
27584	26368	82944	7563.875	7500.12305	3086.28247	8015.99463
59392	59584	98304	4729.40625	10041.1201	12388.9922	14642.3525
63936	58368	1.33568001e5	10130.3564	21609.2656	35504.9688	13420.8887
67264	63552	1.07392001e5	5410.69873	17542.4355	14959.2158	12228.7842
39168	33088	69952	5528.25195	18858.1445	6621.4043	7635.31592
33280	31488	96704	5999.71338	5610.99658	33908.4727	6755.56104
46144	40128	1.09376001e5	5430.88672	6191.42578	12276.7021	9319.47559
57152	59648	88000	7729.10547	14873.2285	22372.7383	9529.62598
47808	48704	1.04447997e5	6202.86084	7284.88184	32788.5859	8497.95605
67648	62464	1.04384005e5	6688.20508	13619.0439	8781.93848	12085.0293
30400	30016	85056	5061.65723	10478.4648	715.260437	9644.63477
56384	50304	71232	5916.06006	13203.5234	22356.127	9123.91016
81216	88064	90688	4558.29736	5597.03857	23776.2109	9802.45508
34240	25152	1.18335999e5	8089.9834	11588.8809	1261.28748	9162.77832
27712	23104	59136	5374.01758	11466.2148	26871.8691	9097.82715
31424	30080	75584	5323.06641	5871.92578	13212.0693	6978.98975
54528	43520	83264	5931.46729	19886.8496	24262.0918	11296.2451
23936	19584	66368	3113.55762	4409.70996	17565.3945	8108.51562
25088	20608	65408	5158.20312	5775.02051	3948.78589	7351.53613
53760	48576	62720	4554.28809	7438.64648	2302.11548	7299.34521
42944	43072	1.33055997e5	6858.55615	26220.4629	36051.6758	10945.3652
46848	48768	59072	3461.05225	2579.96069	24598.0332	9435.66797
49088	41408	70720	4542.41699	10247.6875	14361.6943	9687.98145
53760	55872	78080	6932.81885	14820.3535	14176.9199	11910.6133
32704	28864	80576	6125.54297	9447.55469	22386.9141	11319.958
54336	54592	92672	4462.91309	7175.1958	6106.23975	9176.29492
34688	32128	82304	5007.52295	5685.03369	20064.8652	8606.28711
57088	57152	96064	5387.94141	7013.58984	14951.4834	6896.52881
37120	33856	86720	5471.79443	7982.18555	20841.5508	9498.49316
30848	30784	72512	3417.45801	14702.5723	9510.21875	7545.00244
52224	46336	56576	4260.60449	4224.58105	28019.5254	7551.3667
24064	21376	79424	7572.70166	12144.2705	42554.7031	10887.9785
32576	20544	99776	5062.93604	7429.1582	19443.0039	18899.0605
57408	52608	1.26911998e5	8330.57227	17782.5352	27809.6855	12404.374
81280	78208	1.11552e5	9863.63574	15373.6201	43878.3633	13706.2637
31104	29888	82112	4093.29126	10097.3057	15072.0264	7870.53271
59392	58304	83072	7784.35791	23999.9766	16107.3701	14110.2129
44480	33024	1.36127996e5	8329.05762	5963.80518	27934.8418	9908.84277
30720	26944	91840	8677.0498	17217.6426	20659.8145	13321.1582
34752	32960	70400	8286.14746	18204.9727	20699.166	6972.44043
32960	27392	1.20767999e5	6028.2793	12734.9072	26661.4551	11493.4844
33728	28288	1.23327994e5	5851.58594	16708.2969	42774.3789	16925.502
36352	35776	69824	5587.46729	11046.2451	15240.8164	10044.1182
60096	59072	99136	4511.58984	19654.8477	18146.8242	9972.64355
30016	27328	87872	3635.85962	10715.4873	41070.0547	9472.43652
54336	53248	85440	6216.82471	9330.89062	13155.4795	7848.71436
21312	18688	66624	2968.24097	6585.75732	26266.9785	7729.31738
97920	92608	1.04960001e5	5305.77002	17849.7832	19925.4629	12989.7158
37376	27008	82880	5989.96143	13259.7676	13947.6211	8314.65039
62592	57920	1.11552e5	6792.07666	17788.7324	19927.3984	12606.3076
37312	35392	1.31584001e5	7155.99854	4289.5708	27755.9414	12572.5684
74368	74112	70528	4638.52783	14077.8096	18400.418	7081.13477
42816	39808	92672	7532.55762	20850.4102	20973.8691	8205.73535
35456	26624	65344	3784.58081	6437.44531	7210.27441	8856.71875
53056	51264	71680	5499.02734	7706.22119	18676.584	11150.166
94464	98880	1.02592003e5	8166.9082	11407.5518	31963.0371	11029.4541
52544	45120	71808	7183.02783	9101.29492	31816.2207	8911.95898
57664	54848	80192	4377.19629	10918.3232	24765.5566	9440.40234
87872	87168	1.07071996e5	12254.3096	16410.6484	10449.7012	12358.6338
27392	22208	68032	6414.95264	4641.16309	41172.3477	13193.2881
35712	34304	64640	5456.97119	19427.2969	22829.1914	9685.10645
44160	40896	90432	4721.69092	19816.4629	8331.96484	6983.32422
26624	19648	1.12320006e5	7141.40088	17294.9219	38689.8398	8682.53027
38976	36928	83264	5222.26758	8362.28418	24573.4453	11409.7744
47360	46400	1.13408005e5	8298.04492	30899.4551	25208.623	12244.5059
46400	46848	69568	3915.86304	17213.4102	3599.80054	9486.69434
63360	65664	76608	4790.45557	9354.51758	11253.0234	12001.7471
49728	40384	93120	7638.17432	10174.7197	8260.54492	9970.12012
81664	65728	1.33951998e5	5969.65381	21968.7246	28215.707	14525.6318
40064	38976	72384	3245.51318	10458.1641	13554.6475	6253.58496
52416	48384	92032	7068.26318	14518.8623	24977.7754	10387.9629
29056	22528	70656	5270.771	17750.7148	25924.3652	8527.48633
89856	83328	84224	5092.25195	16193.5752	12000.6445	8590.16992
28352	27392	58944	4450.52979	4440.12207	2848.77466	7561.03564
41408	36224	92800	3848.80298	6688.73389	27906.6289	7948.95703
64256	61440	1.13215995e5	6125.14844	21700.3262	22896.2656	16243.3301
48768	41536	1.17823994e5	5720.55273	22002.6484	22009.3555	12280.2891
26944	19776	81984	4528.38818	8841.79688	15009.9561	6577.00488
66048	61952	1.09055996e5	7120.3667	9278.81152	35389.4453	14203.8994
30848	24896	99328	8213.13281	12175.7998	47701.1055	8650.33984
32832	28608	70592	6045.80811	14957.8105	29652.5527	9420.46289
24960	22272	77312	6568.25	7486.61377	23208.7695	10190.8867
94336	96064	1.10847998e5	10533	16264.1914	22187.5117	12169.6436
52288	53248	83648	4541.72412	6419.50049	24176.4141	7180.06836
30208	25536	95680	5779.60986	8361.96191	17378.2695	6814.85645
30848	26880	66496	3518.37476	3493.88892	18459.4824	8450.94238
39360	37248	67072	6613.12354	14390.4854	14707.6338	7674.50342
58752	49728	1.08223999e5	6800.11914	17911.7852	10829.833	14856.7773
49024	49664	68480	4912.78613	14726.1699	15922.0098	8539.4834
59584	58944	1.26271999e5	6068.26465	8698.56934	26804.4648	7424.93555
61632	59584	73728	5866.22803	14328.2607	11295.0273	8668.71289
28096	27584	65984	3440.50244	6500.146	26449.3457	10528.6631
36224	36032	78848	5284.98486	5972.44971	23706.8262	5120.74023
99776	89088	1.17760003e5	5162.10449	20284.584	20993.5391	19277.3438
16000	12096	69568	6223.91406	7120.6665	23740.1562	6604.79395
61312	61760	66880	5036.27197	8834.04785	1488.93042	9240.375
39232	35968	84032	6863.70996	15786.7188	18859.8945	11711.1162
34368	25344	91712	5842.93066	12192.1436	23374.0898	9318.54102
85888	80512	1.38048005e5	20342.3984	16455.1484	26259.248	14561.3623
41280	37184	85824	4509.18799	11076.2842	39602.9375	10569.4629
92992	93824	1.07008004e5	4601.68848	7175.24414	22721.5996	6988.99561
25280	24384	1.15007997e5	8604.3291	8673.88281	28912.3633	6020.81201
41216	38400	91136	4762.14453	10136.877	20033.7188	10923.7773
38208	32768	83456	5594.04932	13749.4531	26725.9199	10570.2314
42240	40896	44416	1689.21655	3821.48022	7023.0127	4880.11621
59712	52480	85120	6628.22461	12562.2207	20819.5215	7887.63672
34432	25984	83456	6775.14404	16723.4863	24133.3594	10594.9482
19136	14528	83968	7212.5625	13787.9756	21100.2031	9617.96191
60160	55488	70464	3911.4541	6198.53467	26005.4512	7574.52539
81472	79040	1.07904005e5	5894.54004	19440.6875	25545.9043	13326.2422
33664	30912	74560	3310.47192	8459.55371	26718.8555	9874.66797
58432	62144	66112	2459.88745	4684.74121	10932.124	6203.46777
54144	51264	1.11872005e5	7014.77002	5545.57373	33713.1523	12788.8496
32192	32128	63232	3193.99683	4921.67822	12552.3506	4891.06104
99776	90240	1.25632e5	17603.6152	10916.4473	36120.0352	11340.7998
67136	66304	60416	5277.13379	5894.33936	11757.9883	5159.72363
42176	45248	48576	3890.19873	6241.77002	15553.834	6786.73047
30080	29312	59392	3905.26636	4203.64209	7877.2002	7565.20898
76352	71872	1.41696e5	18452.584	14426.0498	31529.1523	15361.2559
49280	44736	70720	5550.43115	6145.86914	26079.2051	8558.73047
41664	36672	1.08223999e5	8169.37061	20459.6973	29306.7285	11624.3047
93184	89152	97408	7071.13086	21313.9336	15844.6855	14667.1865
18176	13568	88832	3669.04663	12376.3486	5320.53857	11905.6309
54080	48576	86144	5338.26611	13201.8809	24384.6289	10734.874
69248	69440	1.25311995e5	9004.24805	19263.5137	11996.293	16271.8672
31488	31168	74112	4330.31592	15972.1104	20580.9805	11219.2344
32064	32192	78976	7270.39795	6129.24463	21979.7715	5204.03857
28992	24768	95040	6259.54736	13079.9238	17584.3398	8089.71631
37760	27904	1.15392005e5	7365.78809	9539.34277	29155.1055	12115.0889
40640	34176	70208	5911.75	12398.0391	22759.1172	10145.7197
38016	39296	77696	3463.36719	6398.46924	19834.3828	9526.7666
20480	18560	75456	4151.06738	6034.03467	14464.7871	8257.37305
39744	28800	1.07071996e5	10098.374	13446.3223	28510.0371	8188.82715
51136	48448	1.06496e5	8140.11523	17368.1113	30884.4258	9232.11816
42240	32064	96960	5856.40479	16079.0703	24953.6973	14495.4727
69568	65536	1.02592003e5	5913.92822	19022.5547	34105.625	12899.5869
58944	59968	62400	3369.32568	5422.5166	18936.918	11629.4639
54400	49344	99008	7695.78027	20060.3379	3228.41699	11270.5918
77952	74304	1.09503996e5	4343.53369	11165.501	1603.81787	10160.5732
83968	82560	95680	1514.25708	9060.14746	10429.6104	12495.0977
30208	23232	1.0848e5	6961.9502	8355.6748	17324.3008	13915.5996
52096	48384	99968	7342.00977	19094.0547	17444.8809	11602.9873
34240	35328	90304	6820.84717	16391.1094	14634.1299	10179.9824
79040	82496	1.11487997e5	7119.71484	7372.18164	35956.2891	11973.709
27456	28160	58624	5191.70068	3960.2334	7226.44043	7258.25879
46016	39488	94528	5567.22168	13103.1934	25500.0391	11523.9668
81408	78848	1.43552008e5	5220.74365	27307.8711	7976.08105	12362.0889
23680	23872	83328	4238.24854	6123.04395	16548.3105	7425.92139
63616	51520	1.06048e5	7368.92188	14450.0039	18102.0391	9996.44336
31424	25536	80768	3608.73999	7332.01562	35750.7422	14136.6807
40128	34496	82880	4664.25293	6693.52979	25557.0859	8760.06738
46592	48320	46848	3970.14795	3207.27148	9512.11914	6613.59863
64768	58944	69632	3554.87085	12812.0459	10162.832	9406.04199
57216	51776	1.07584e5	4471.54346	14492.6201	19650.0684	13429.084
75968	76800	1.05151999e5	6259.13232	18019.1465	21618.6973	14344.9385
43648	39680	70592	6289.94678	13185.3496	15591.1924	6991.16309
49728	44608	1.09119999e5	5181.04297	16503.9238	28777.0156	11011.417
76736	71616	66880	6117.95654	14678.9922	8696.48438	8731.38672
27904	26816	1.08159995e5	4387.62109	10427.9648	21523.8594	8272.62793
38144	35520	82304	4165.39014	9441.2207	19723.2441	8561.77148
54528	50752	87488	6284.50635	7899.81445	1359.0155	9352.04004
96320	97344	84672	6028.13623	8302.19629	4606.01465	8002.0083
45184	41536	60224	3932.11621	11862.4697	20656.4512	10860.2686
66752	63360	98944	9584.05176	20680.7539	11744.4277	10652.6621
92032	86336	1.15776002e5	9694.56348	21496.1172	10125.8506	15385.5166
70656	52608	1.05727994e5	7704.51562	13030.5684	35682.7148	12556.2354
40384	40512	66048	5183.02393	5104.32812	8264.97266	8800.63184
50240	45312	75264	4600.10645	5494.42725	17224.6875	8310.10938
56512	54848	79488	5862.27148	10579.084	9291.78613	7291.45557
80000	74560	94144	9125.22754	23475.5762	12965.6904	14873.3291
45888	44544	1.04191995e5	6959.48828	9033.36133	28703.0645	11208.1533
54080	48704	99648	4783.19873	7121.5918	18212.7793	12271.5957
85824	81984	1.07327998e5	15667.4863	17543.9648	51294.5977	11448.3984
29312	28480	71296	5782.44922	7638.91553	21021.1855	9751.49121
19648	16768	55744	3519.53906	5526.68018	19028.7773	6479.13086
46912	36928	1.35935998e5	8022.67334	27631.166	19972.8535	14972.5947
21568	21376	57472	4377.97754	2842.58398	18848.377	4247.24951
33152	31168	97472	5048.84131	15044.5791	27669.2402	11361.6514
59264	55680	1.04703999e5	8561.70312	19137.4844	21026.7285	12344.3213
70208	69632	79616	4690.1626	18058.3203	13665.7197	7909.04297
67456	66496	1.03103995e5	6200.55615	5185.50488	34873.5898	8972.41992
45184	36096	1.14111996e5	8720.56934	22630.1699	21178.752	10438.7285
69696	69376	1.02336001e5	6831.13623	20474.4355	18681.0234	13283.167
62464	59072	91520	5116.17285	6532.43018	25214.375	11309.9697
42112	37568	1.38303995e5	8600.29004	22925.6328	42478.6641	14765.6953
32704	28288	80256	6600.69629	6438.60449	40104.6914	6786.70166
62272	58688	73664	5741.29248	10985.833	11630.9551	8771.88086
34880	34304	71616	3397.93384	6627.78467	18374.7051	7591.05615
34816	34176	78208	6101.60742	12225.2334	6405.01709	11845.9863
56960	58560	84992	5348.83936	10639.8525	27467.8945	8252.02637
45056	43392	91776	5563.72998	13589.9502	16675.7305	9670.30566
63744	63104	1.22047997e5	3631.3396	12654.7588	42084.5625	10144.9062
45888	41344	85056	8064.19482	16288.334	10214.2168	9420.01465
21184	13952	79936	4684.11719	11956.8594	5575.18945	10716.8457
36608	37568	56320	4822.51953	2518.18872	8506.82031	6090.96826
46784	43200	87872	5708.3999	15245.7051	6984.1499	13093.999
42560	36096	91008	8208.90918	10701.7129	33553.0625	11924.0732
39168	34496	79104	5677.97363	11713.7314	4159.41113	9326.12598
65792	64576	1.05472004e5	5537.80127	15547.3389	19245.4102	12303.0059
43648	38464	72832	5898.04004	5706.95996	20802.7031	10007.6973
41536	36736	79872	7270.5708	10539.8906	36267.9102	7557.61523
51520	51072	99584	6976.96387	13709.1289	25093.1113	16086.373
32192	33280	94528	8102.42383	8115.52686	20913.7148	10591.4111
26432	22784	1.25184e5	5796.26367	6029.24756	8251.00293	9323.8877
42624	37568	1.14240003e5	5321.2627	14417.4307	31156.4785	20285.1699
20992	19200	58752	5537.99316	13634.2842	19956.6406	7829.26611
47040	48128	1.01631999e5	7024.7373	16760.2129	26212.0547	12660.0449
39744	31040	94528	6477.80859	20542.1035	25427.4922	12678.7627
56896	55360	84224	4481.89844	7091.22119	11443.8721	7267.32129
39040	32896	1.3664e5	9596.91504	24620.1309	81005.2734	16449.1953
17600	13696	49600	5198.98584	5386.20654	19253.2383	6611.11377
51584	44736	98880	5102.25928	6526.62354	23276.0957	10869.8818
31040	18688	1.35679996e5	10099.4854	31544.1758	43973.5508	20412.4453
35136	33088	87040	5278.14209	6896.94922	31383.9551	11765.876
66560	70016	1.01440001e5	3816.45288	9899.8418	27262.4336	14222.3955
93824	87104	1.27616e5	6534.47412	19710.5352	22862.4043	15396.8555
43520	45056	64256	5068.5918	10353.7344	29448.627	6916.93848
83840	86848	1.32607996e5	8261.27637	35406.6719	27414.7578	10343.8945
58816	60672	72896	4853.67725	21677.8887	3810.68921	7019.31934
17280	13120	77120	5212.14795	4932.10303	20354.6113	6174.30566
40896	40768	94272	7588.4043	12379.2588	19405.8105	11773.3242
58880	55680	1.01248002e5	7762.41455	23153.3027	12885.1914	10519.0527
24256	18112	84416	4269.69336	11697.7783	16421.6895	4360.74365
57920	49024	1.09568e5	5195.67236	13439.8984	17660.2676	8518.16406
48768	42496	95744	5651.17334	13911.8193	7784.53369	10100.3184
47680	46784	88768	4073.59668	11621.623	10625.8223	8706.56348
34304	30784	90112	7314.23193	16761.2305	20580.1582	14054.4199
95232	95168	1.17439997e5	9673.19238	19656.9961	20912.416	13188.5947
26176	26816	52352	4924.74658	5239.4541	19537.5527	7217.68408
46976	46848	58048	5059.40039	11592.0371	17509.0312	8691.98926
59968	57472	1.07711995e5	6697.62109	12001.0488	33422.8711	16582.5703
32640	25600	1.10655999e5	7551.57812	13420.0234	39001.9453	11100.2412
35968	32192	66240	2742.48462	3594.65991	20580.627	7408.89551
72768	71808	1.43359995e5	10824.9824	10431.4932	29120.4082	11883.6045
87232	83520	1.33376002e5	6629.5127	15921.2559	27443.3008	18158.1914
41280	36928	84032	5567.3501	7493.58789	26654.4902	12469.3105
46976	44096	1.30496001e5	7901.88184	9244.83398	34991.5547	15250.584
38784	38720	56384	5937.76318	11005.9736	13930.2256	7852.95312
43072	39104	86528	6206.74561	18533.3223	24794.6602	11315.6582
54144	55232	1.21024001e5	6109.64258	17980.5879	24177.1426	12743.1084
39040	39296	1.24287999e5	7194.7832	12182.0615	17421.3848	12833.1309
28224	25152	95488	9103.07617	6534.73682	30884.4258	7418.12646
50880	49280	86272	5996.64014	14017.792	26023.7441	16254.8086
51584	54208	69888	9021.39746	11111.4004	29738.5	9891.8125
35392	33664	61824	3000.41211	7332.74365	15436.3623	6176.26807
72320	70592	1.11487997e5	7197.50439	20561.2871	5362.12988	12324.2393
37632	31232	93312	5378.42969	11120.5967	21853.002	9529.90039
27904	18048	77184	4914.36035	16321.5674	4744.60254	9391.7627
30272	30784	55744	2998.96802	10272.79	1677.51941	5539.08691
77120	78080	1.10912001e5	6987.20752	26428.627	7904.62891	9668.80371
61312	60416	79808	4405.06152	13297.2314	16941.5703	9667.46777
49408	32576	91904	6507.24072	11018.9717	28575.0098	11026.749
1.00160003e5	95936	97856	12959.3223	23945.3574	12492.2197	12052.5781
66624	67200	60864	4020.6123	12715.8496	17241.9004	8950.7627
69824	63168	62336	5192.41309	11683.4531	29341.8535	8775.65332
24960	20224	1.02079999e5	4346.67432	5869.08594	24525.0156	9554.09375
53056	47104	58880	4469.17969	7390.85986	26709.0312	8500.65723
27520	24256	85696	5049.65381	8405.46094	24400.7969	8034.68066
87232	82048	1.34080005e5	4752.08252	17501.459	19578.7812	21956.5234
56128	58944	92608	4488.09619	4957.2373	17277.4512	9074.30469
54272	56128	59072	3539.82349	3898.91357	11654.6367	4962.30713
55104	55296	67520	3626.15405	6318.17822	5954.51465	11079.3486
90496	85696	86464	5717.76953	16100.375	27086.2988	9058.45312
24704	24512	49152	2345.07007	3087.22559	3079.1394	4768.64893
59712	53248	1.21920002e5	7819.24609	20163.5391	22613.6816	14396.1855
26944	28352	60544	6464.12988	7319.62305	20967.8398	8377.60742
35712	25344	99520	6919.70361	5441.3584	40513.2891	11225.5918
26880	21824	86528	5800.54395	8547.28711	25509.457	8409.54688
29376	27840	69888	4613.25293	12857.4043	12651.3633	6931.91016
38016	33728	1.20703995e5	5468.64307	13475.1953	38501.5508	21806.4258
37120	30080	1.07456005e5	8276.4502	20982.5938	37317.5117	13934.5586
40384	29504	1.28960001e5	7874.26318	25021.4766	1202.16907	18343.7344
75712	68160	1.28639996e5	5734.65234	11231.7139	50913.1328	14666.7549
70976	72320	1.30688e5	7572.30908	15459.2119	44897.2578	15599.0039
36096	36480	59584	3025.04028	5019.78174	18937.1621	6032.7251
57408	45824	1.61087999e5	9556.63965	24915.2773	18372.4902	13093.4922
45824	42048	1.40799999e5	9186.81641	22743.2168	6977.87256	16974.4258
81600	79744	1.21343994e5	9223.5332	16272.7451	21487.7773	8840.5332
65152	63488	1.24031997e5	7371.79541	18607.4395	20107.3672	11453.1836
34944	34688	79488	8215.46094	14695.8691	33759.1914	8701.20703
30848	27776	1.25248003e5	8259.57129	13616.458	34547.125	13645.5059
76288	78400	76352	2863.09668	4658.48486	4099.3374	7059.76465
36736	35584	59968	4433.09229	10476.8613	12478.6953	6146.93604
44800	42432	1.11168003e5	5373.75635	20673.4219	30535.5254	13918.3477
37824	35200	68416	4411.30029	5054.02246	22864.9746	8870.94531
38784	36480	78528	7048.60889	16740.7441	20807.4609	12324.8369
38720	34432	94336	7826.56934	16711.5605	23669.8242	8337.58984
48832	39744	1.10655999e5	7485.51709	24907.7871	15084.2764	13512.2734
17408	11200	76224	6064.2168	4970.57617	28576.3477	8718.63867
