FSC-A	FSC-H	SSC-A	<PE-A>: JAK1	<PerCP-Cy5-5-A>: CD25	<Pacific Blue-A>: pSTAT5	<APC-A>: STAT5
44416	40448	71360	4444.0127	10905.8438	25021.9688	10695.3525
27968	27456	71424	4416.69824	19198.3379	3160.76465	8135.87305
50816	40512	1.09632004e5	5637.47021	20212.1621	11821.3057	8973.81738
57152	53184	1.18335999e5	6887.70312	19260.6406	9823.1084	8847.30957
39488	40512	64000	4364.55127	8898.61816	16663.8242	7138.39111
99008	93504	1.17376006e5	7345.72266	7222.17236	22466.0312	8200.09863
53248	45440	84736	5200.68457	8463.81055	19467.127	7973.38428
44416	43264	89408	6996.69873	10461.8223	37928.1445	10041.8877
33088	29632	97152	5409.0376	10855.6445	32948.1953	16223.459
51008	40704	1.16095996e5	6690.82129	5125.72607	12703.166	8866.31152
35712	23488	1.00287998e5	4835.5957	8317.78613	15161.9346	10048.9951
85248	89088	75776	5474.92285	15619.3809	16943.6504	11532.8828
29888	24128	1.13792002e5	5613.32812	15948	27158.5957	9413.41699
37376	28608	1.22047997e5	7728.54932	10380.998	44540.3672	9460.00195
35904	33088	69760	4103.06934	6808.36768	19956.0293	8349.47168
28096	23488	82368	6562.65381	16520.6953	20476.9922	8506.18066
80896	80960	1.13023996e5	8527.28223	19579.168	26749.1367	11778.1943
63104	61056	1.23327994e5	5343.70166	11727.6426	37616.2148	13857.3213
43456	38208	82560	4745.22021	10981.2852	31948.3906	12608.125
38592	32832	90752	5223.17676	14681.4307	6180.74902	10723.4707
39552	32576	58880	3167.84814	9828.01367	10632.9834	5721.73877
46720	43712	84544	5251.44287	18981.4902	22209.4883	8547.60547
44480	38784	1.37471998e5	9089.71191	16325.749	29285.5684	12466.8213
45120	43712	70464	6028.7085	7849.47168	23451.4023	9808.64941
55872	49600	91776	3706.53735	6875.50732	26822.2969	9200.38672
43904	41088	71104	6146.94727	21834.6035	6016.20898	10014.7686
51200	50432	1.01823997e5	4168.66357	11760.4951	34748.8281	13437.4932
44736	44608	61248	3253.86084	4457.06396	18626.7539	7053.24414
46400	39488	74752	3749.90625	4003.38843	18978.0996	6488.12646
40960	37440	80384	4820.3833	6153.42676	23521.291	7227.25879
20928	13696	1.07327998e5	5234.3335	7386.2417	35591.1992	10019.1006
27968	25344	82816	6287.15869	7428.20166	11366.4346	6927.15234
54592	43456	1.59488001e5	7704.23389	14026.8037	79499.3438	26957.0508
35648	24448	1.37279999e5	9623.08105	14245.5732	44063.5	14100.7881
36224	32128	1.18143999e5	6717.29736	20150.7656	15039.8262	13088.0557
68032	63488	1.03872001e5	5437.23389	12321.9268	30758.1504	9814.30566
47168	39360	99200	6432.66992	7355.60938	35739.0469	12231.3047
51456	43200	1.52383995e5	9443.27344	34076.7344	39655.8711	18687.0352
28544	29056	65792	2946.26538	13483.0635	4659.06592	6350.98877
31040	24704	1.07648003e5	5379.22314	10380.4521	13091.0996	10327.4775
53504	52800	1.19167995e5	6705.5542	15338.2578	35657.5977	14907.8545
52608	54528	80704	4591.1123	5337.80273	25620.3496	10467.5439
63040	57984	79104	3882.3042	6514.09375	15829.4834	7746.82861
42112	36480	94016	5001.80176	9139.45703	38044.668	11969.7197
91072	87168	90304	5978.5249	15785.7402	16960.0469	12143.1318
58944	59712	1.27680004e5	6965.61133	13145.8369	30502.4453	11756.5762
42368	36608	70592	6004.65137	6902.50293	19139.9785	10972.4951
32896	29056	1.00095999e5	4518.84619	15498.1377	20015.7402	8512.62695
49472	49536	1.01696002e5	7016.64893	15158.3633	31982.6406	9848.98047
72000	74368	1.12191999e5	6391.36279	25390.2734	11183.1826	14844.4287
26944	19904	75712	4040.72192	6714.45557	28561.5195	7739.05469
45696	37952	99520	7020.1582	8832.46094	30460.3008	7445.3999
57600	58240	1.09376001e5	3900.30835	7920.74414	30194.2012	11942.1084
54656	58048	1.01119995e5	4633.771	9861.5957	13481.916	6682.45605
24768	22080	77632	4051.2168	6575.72656	2706.46289	7311.52686
44928	37888	90816	4875.25098	4103.59521	10463.5107	4167.70947
39936	33536	1.04895997e5	5897.74561	20810.6465	28073.668	15987.2324
78336	76160	71296	2496.93311	2751.65381	8162.59521	8548.50977
18560	15104	99328	5921.90967	13897.3643	23678.8164	9754.53711
35392	21120	1.43167996e5	9960.26855	26650.9844	29861.8594	13240.3945
62976	55872	1.25759995e5	6886.6167	14643.7168	38229.2188	14612.2139
31744	26752	1.32607996e5	11172.3691	31544.5449	29762.5312	15704.5986
39680	40576	81152	1780.19482	5552.48975	2871.00049	7079.04785
44864	41280	1.09824001e5	4091.44067	4415.37793	20018.8691	8498.64062
26752	24832	75328	5883.18896	8163.57129	23152.2363	8810.0791
46592	35712	1.01119995e5	6082.55811	16881.3105	17647.6816	10971.9512
58112	56256	60736	2911.93481	6231.84814	25161.3301	7601.09033
63680	60608	88832	8304.8877	11130.0195	24659.4316	8789.92969
29312	22144	86912	7304.1123	28769.7148	36514.1719	13535.6943
62592	61888	71040	3189.89917	17232.3672	4330.31055	8880.39258
31680	27904	1.05791998e5	5120.21875	7934.10156	24036.2578	7804.7876
38144	33216	1.06687999e5	7690.45312	24196.375	33893.4531	13487.5967
42624	40640	1.00927997e5	5258.63281	11115.1455	19678.5508	8616.43652
35968	34176	74816	6541.47607	6612.50732	24501.5	8240.125
36288	35392	44096	1320.14294	3059.9314	9331.3584	6125.8335
29824	24576	73792	5278.96143	7615.26074	13544.7158	9891.40137
44160	41024	93952	5722.32324	8616.13086	32781.3047	7657.48779
20992	18496	66368	4522.30273	11724.1865	12598.6201	6053.07129
72576	66944	81664	3560.60645	7790.59277	27989.3281	8888.97266
45376	34240	1.18975997e5	8182.61133	19031.8789	50715.2734	12787.8154
44160	43456	1.10783994e5	6057.0752	7659.52637	27228.7559	9447.30078
77824	76160	68160	3979.55396	6945.00781	21783.1328	9633.28418
69760	57408	1.36319995e5	4836.95801	4245.29443	25259.3984	7128.42188
54336	54976	73344	6303.56689	21180.3008	29730.9922	11580.877
39808	38144	68992	5645.15576	9570.16992	26565.207	7237.9209
25664	17344	1.15007997e5	5976.56787	17127.8926	23948.127	7899.52051
36032	31232	1.11424005e5	7384.58984	9918.71777	20022.3047	8936.13477
59584	49536	1.29216003e5	8914.63086	15049.5439	22542.3809	9092.02148
57408	49984	1.08800006e5	4502.00879	7978.60742	52921.5	13994.9736
68288	68096	1.21472001e5	9238.60059	21417.8203	18102.6621	21197.25
32832	29952	1.20128e5	5792.12744	15654.2246	28229.2363	8273.35547
55104	45248	1.39199996e5	7631.43164	19301.0527	58154.0625	18293.6953
68032	60160	85504	4602.99219	8699.51074	12548.3203	12014.7676
40832	34752	1.08607996e5	5082.39844	7770.15137	41219.5078	10236.624
75712	72128	1.03232002e5	5678.39795	10824.3594	27622.6445	10134.4512
51904	36544	1.56799994e5	7901.771	33291.9727	9215.02734	9259.50977
63104	56064	1.14559996e5	5512.05078	7276.5249	32294.5	10707.9102
43840	37568	1.16608e5	7065.11523	17472.791	12000.6299	15047.0059
40640	37376	1.04895997e5	7621.39355	9605.91895	32755.1738	8953.97754
49664	49856	62784	2929.29712	12607.5068	14853.7705	6891.7334
44032	37696	1.00864005e5	3570.34375	16283.7812	7558.8584	13262.2812
71808	63808	98880	4824.46875	5761.05469	7176.146	9969.11426
60544	58560	77056	4382.86133	10816.4541	25200.3164	12221.9482
56640	56960	57024	3868.24829	7422.66406	19156.168	11865.3467
30336	28224	98944	4941.92969	5740.39258	14506.4619	7102.82617
29568	21824	83136	3275.78345	4520.95361	30039.6152	10128.7285
45504	44800	91968	6542.04248	2742.82397	955.807129	5697.15137
49984	51200	55936	2961.17456	3157.5625	11997.293	6162.66162
79296	76480	92992	4545.58594	7202.43311	26274.2598	9196.83301
49536	44544	71168	2977.73145	7950.10303	6484.57373	6246.27734
83584	77632	1.24352002e5	11140.8193	30174.6016	15794.5137	15108.0146
45632	31616	1.02400005e5	5840.92139	14206.9639	11311.8857	10868.2168
29696	27328	89728	4793.87891	6068.83643	64353.4375	12348.833
56128	52544	88576	7070.7085	14172.1523	23465.5977	11239.3535
64192	59968	84800	6502.24316	9540.07812	16195.8389	7925.19385
29376	26432	95296	3907.39795	9406.72656	22527.8887	6163.88867
33600	25152	84480	5223.55078	8123.03369	12850.7119	8686.60938
28352	23424	1.14880002e5	6127.43115	10158.9932	26995.1367	9323.04004
53184	48640	1.32799995e5	6913.94141	17103.0332	12370.75	14116.2598
36480	35520	95936	4012.44336	8537.47168	9386.79883	8587.61816
47552	45248	89984	5946.29346	5930.0835	30419.5293	6879.5083
70208	70080	1.31008005e5	3342.99609	11577.2373	12931.6719	11457.9971
60288	59072	1.23648e5	6013.97754	11296.0576	31636.4668	15213.8984
73600	77056	1.10207999e5	6391.86035	10907.9932	25115.7383	9232.90723
58432	57216	1.12127995e5	5571.29199	10913.5156	34408.8789	16186.2559
67456	64064	51520	2830.43164	3580.78882	14387.8926	5390.15137
43648	43392	1.07263994e5	5547.08838	6158.50244	29980.1074	8382.82031
45632	40832	95680	4090.39185	11879.3984	12089.54	7060.99902
64832	57280	72448	4576.45264	6082.71338	3425.95776	5885.33105
48384	42304	1.26015997e5	6946.46533	13067.043	64886.668	15141.7832
59840	57536	1.32928002e5	5515.8125	11275.6221	24995.5586	10906.3906
28992	29568	71360	4839.1875	4958.90186	14240.2305	5970.65234
67904	63104	88064	4638.48584	9221.51465	19229.7793	10395.459
27520	25408	70592	5512.54004	3569.58179	24742.791	6872.7085
41600	38912	94400	3314.62598	8417.49414	15713.6934	7785.40234
31296	25920	1.01183999e5	6806.47168	9518.18555	46161.9688	12659.9443
48256	48320	1.13536e5	5420.17383	4917.91797	37842.9414	7836.77539
48896	44224	1.17439997e5	7145.56934	14951.8232	9428.54102	10074.667
61376	62720	96320	4910.03174	6838.77002	25221.9688	8722.01367
32064	27968	81472	7204.27197	9081.51172	21317.5273	9141.16406
38912	22208	1.53600001e5	14520.7422	44012.9102	18430.8242	21970.8066
32192	30400	77056	5501.40625	9591.66797	23390.668	6525.76807
57408	54336	1.03551996e5	3823.11694	10467.1914	16776.5098	10296.9033
26752	20288	1.20192003e5	5851.46143	11899.1455	11465.2734	13392.4775
92416	78976	1.23712003e5	14370.4951	14383.96	11636.167	13814.1484
28608	20928	1.47584e5	8888.18555	11956.4785	11852.3086	13747.3545
28864	26688	1.39776003e5	6258.68262	20953.0977	34093.7617	15315.2354
65600	65536	94784	4103.41943	6405.18848	24773.5977	8408.99805
34112	25856	1.05216002e5	5418.67676	7697.36865	18990.002	6513.39551
53632	48640	74048	7473.06494	19930.082	10354.8037	10032.2197
73152	73600	1.37152004e5	4863.31201	10037.4043	23457.8711	9822.96387
45056	40192	96128	5418.28516	13178.4111	32886.5508	8406.0459
50880	49792	1.05920005e5	4726.11572	6646.21484	31136.4863	10180.0635
35264	28480	87168	2463.66113	6797.52246	19162.9316	9310.31934
38912	38528	97472	5085.62793	9123.69824	24888.7031	9106.39355
56640	56960	1.12960005e5	5749.03564	8107.09912	24912.8379	9319.66309
97024	1.00608003e5	81600	4285.41309	7063.73047	5467.4834	5367.65527
79936	80448	1.10591996e5	8759.44141	17563.2129	43565.6523	15599.2529
40640	35264	1.06879997e5	7409.04443	18667.1895	19340.668	11226.7246
64704	61824	1.24992001e5	7287.91748	16437.3086	39093.3711	19430.5215
65344	58048	76096	5073.23926	3930.05566	24689.709	8449.60547
74816	66752	90560	6431.8042	15877.2217	14825.7529	13682.8643
59968	55424	87552	5571.29199	8313.375	19318.6348	8842.73633
43712	36800	92352	6990.82227	19444.127	28238.5273	14199.1885
71296	68096	81152	3604.68457	4268.02002	5338.47021	8802.49121
47552	48768	65984	3909.88574	6069.27148	8725.36719	6889.32178
66432	57664	1.31071997e5	4626.66406	15979.9854	16942.2148	10066.8154
74304	69888	1.42975998e5	5519.95215	23746.5	20554.2266	17090.3184
37376	26816	1.12896001e5	7238.69287	6808.45459	20886.4902	15762.5879
39232	38272	60608	3349.08594	7688.18018	13475.1865	6654.92236
60288	63424	58240	3369.63379	13811.1172	14566.792	9453.64844
43904	44672	78656	3834.31274	11279.418	16324.6152	7310.7876
24832	16000	87616	6122.78711	13021.2832	1456.85938	9789.14746
33472	32384	97344	4254.00439	14453.6465	17815.8477	12545.0195
82880	80768	91776	3918.5437	9697.69922	11677.2266	6772.32031
37568	28096	86144	6104.66846	10616.0264	29466.6484	10176.1758
33792	29056	1.09311998e5	6910.00879	11773	25447.5957	12624.5244
59776	55232	78208	4759.34521	14512.627	24496.2695	8355.6748
27264	17280	1.10847998e5	5349.9541	8352.57422	24188.3809	8786.41602
20608	18624	78336	6556.44775	8443.74414	29259.3926	8656.12891
31744	28416	94272	6348.04541	17722.3379	19678.1523	9657.61426
32448	30272	66048	2293.08643	6655.4043	8330.06445	4803.08984
60224	59328	78976	7539.80615	7626.06836	17905.9395	7042.85547
50240	48064	1.30752003e5	7961.97559	14025.2988	9630.04199	14910.0566
45312	40384	1.15776002e5	5677.59717	9810.64258	29061.0586	8218.13574
85184	91200	72832	5403.46436	7567.82666	39443.5469	8060.93896
70784	74048	55488	3051.5376	5944.92432	8496.00586	7377.59473
52864	46848	1.28383994e5	4590.76221	6149.17822	31788.8867	8726.23145
75904	74432	75968	4221.18848	12435.0742	11404.4912	7200.03223
50944	46336	1.25184e5	8383.53223	8291.05664	33799.4531	13818.959
79424	81536	86976	5079.1875	7212.02539	35447.3633	10409.7461
1.02271998e5	95808	95360	5117.27832	10571.4268	19384.5195	10143.0205
43392	40896	70848	3770.89844	10013.5977	10618.2598	8542.68848
51840	44160	94016	6030.95361	6344.05176	40284.9375	9301.68066
44928	34944	1.27232003e5	6967.14014	21414.5586	18944.3027	10173.165
38528	36160	60672	4866.42969	6835.02832	5878.79688	6336.71338
76928	76992	97984	4468.29346	17707.2617	9588.56836	13022.2822
39424	29440	80960	6058.89307	7432.25586	24119.627	7914.86914
66624	65280	1.34335995e5	5327.20801	14087.0137	56842.2305	16189.9502
95040	89472	1.28831995e5	6098.53076	10211.2227	50867.6484	12431.5332
49152	37248	1.32928002e5	7063.90674	10196.9297	40485.5859	11785.4521
40384	38848	81984	4689.65088	7904.8457	21924.1152	5984.90088
82752	82048	98368	4606.76855	16516.2676	15425.4297	13135.5557
38528	30656	95232	6422.70068	14191.4824	6462.83447	13649.6035
46400	47680	71936	7322.375	16098.7344	8783.83203	6910.79297
35520	32576	73856	6346.97998	7033.22363	20422.7461	8107.6333
39040	36608	1.02528e5	4153.45605	9963.4502	37153.1797	9444.17969
48512	38464	1.52383995e5	4655.68945	18019.4004	23880.3223	13804.1729
73664	72640	63424	5904.19678	9798.59277	8074.70312	7968.37988
44992	44416	75456	4790.98047	11120.2012	25673.8164	7078.69873
59840	64640	1.09888005e5	4394.81055	14626.1953	3087.33691	12068.4834
40320	37632	81664	5738.35254	8080.82617	30301.5	6473.40967
66048	53696	1.02079999e5	5435.03027	18409.3555	7142.10205	10072.1973
66624	64064	95872	3026.43164	3084.6814	36384.2148	9789.50098
59648	54848	84544	4705.87988	10964.4551	38117.8008	9178.93652
64640	65728	73728	4325.23926	11175.9512	19739.6289	10087.2363
37504	32704	1.08992004e5	6158.70459	15895.0576	21423.8945	12542.2275
77888	81600	86976	4800.65625	4772.42139	24096.3066	8734.15918
47936	40192	1.48863993e5	6975.48584	15727.0117	27236.9199	9959.39062
49728	46912	1.28447998e5	6294.34619	6026.47803	23076.3906	8084.74561
35712	22784	93696	6227.01514	11083.4912	32812.1289	9940.9707
37248	27776	95616	6444.18848	10193.4307	26344.8203	8679.49023
37248	34880	70656	2369.11133	7162.13428	15951.2666	7189.22266
49088	44736	99456	6175.51416	15035.8203	22779.416	11531.584
51072	50944	91712	6026.1626	6448.81836	20322.4824	8215.87207
20672	19008	56576	3380.9397	6969.22998	11780.4619	7134.03955
62080	61248	80000	2929.20044	4678.14062	3878.76099	6857.9541
81472	74304	1.32159996e5	7775.7666	29411.7012	19225.7227	16375.6611
63872	63168	1.10464001e5	5202.35693	8712.9873	2618.05835	10396.9551
33856	21376	1.07904005e5	8293.19336	16557.2617	15783.3779	11400.165
27072	24704	70144	3102.38916	7590.89893	35931.9141	9772.98535
69824	63808	64320	2606.59497	6344.02832	21012.75	7832.2793
70592	67840	1.08223999e5	5437.125	15526.9004	16916.375	10888.9639
47680	41728	72448	3447.50439	10513.2852	7368.35645	5581.61279
90368	95296	96384	5087.79395	13874.3652	8483.31152	9615.91992
94720	93824	1.17952001e5	3440.00708	5568.13525	22004.1094	11249.8018
64896	60928	1.38751995e5	10006.6738	24912.0723	21523.9648	9791.9502
65664	67264	80640	4027.20166	6636.4502	22663.0547	9555.69336
48896	43776	77184	7157.43555	6651.10889	24543.6738	7991.69092
68288	56320	1.39455997e5	5198.85645	20810.5312	24614.752	15076.9395
35392	33536	99776	5188.31592	9215.92871	25866.9277	9549.41016
37056	37120	91584	7053.13232	16937.7871	33788.6445	9336.55371
52992	51776	86656	5129.96875	10253.6611	18567.8926	8570.46191
59840	48128	86592	5451.88867	17666.3105	1351.60474	7949.72461
34816	30144	1.12383997e5	7804.85889	7386.86719	42352.6797	10410.5986
40384	38464	84480	7210.10693	12288.8252	14935.9766	9454.94336
54592	42048	1.45408001e5	8581.57812	10360.3252	14464.043	7419.9541
27840	21440	73536	5062.20117	15086.7568	20610.6309	10777.3477
50176	49280	48128	2517.25757	3082.56177	21455.0723	4870.12012
37120	28416	98112	8407.67871	15472.4873	30684.4922	8628.08203
54656	45760	1.61471996e5	7065.06348	19699.0918	35864.5586	11812.292
23040	21376	66176	3495.34985	4604.8667	19690.4902	5869.51758
42432	40640	75904	4442.25439	14568.373	1107.08313	7663.96338
47296	44544	75776	4468.02295	7141.13965	25388.0723	6315.71289
45312	48832	98496	4689.56299	7024.39062	7451.64795	10648.6934
34368	29952	1.08032e5	6898.82861	13152.7109	24822.3828	12760.0342
84032	73024	1.30175996e5	7299.87012	20953.5469	17726.1777	13081.9746
61568	57984	1.16287994e5	5647.34326	24054.8828	9818.92871	12929.7686
31744	22336	93568	7699.66162	19939.8711	11650.6426	8557.80566
38336	38848	55168	1737.8783	10075.0674	14703.9531	5975.71777
25984	20160	93632	5372.45361	9043.14941	20831.4922	8240.0498
92992	81472	1.18783998e5	4431.13672	18434.0762	9152.22754	12960.2842
46016	47872	86144	2142.97437	3939.98096	15014.1816	6867.81396
32128	29888	65088	5408.63428	12069.1553	23902.957	9491.45801
70592	69184	59008	2495.59326	6936.01367	15558.8984	4799.62695
53952	53312	80192	5754.93408	13045.1826	24707.1445	11493.5615
43008	41856	1.09824001e5	5199.39844	7591.83838	9646.35742	8486.8125
43968	40000	97024	8971.4873	28997.0352	19753.418	16877.3594
63744	58432	79616	4109.4458	7892.17627	23855.502	8722.95801
55168	50560	92096	5345.93457	13437.04	16787.6523	12852.5225
66112	63744	1.01823997e5	5331.07471	10623.6113	41395.7148	13117.9482
34496	32832	1.19104004e5	5513.09619	8480.26367	33934.793	13553
35648	31424	91648	3690.61377	8456.78809	24528.5586	8244.14941
51520	45824	1.26592004e5	6634.14453	8799.18652	52267.8164	19193.4414
63744	58304	1.18400002e5	7666.10938	19433.8555	49909.5664	14782.832
51904	52480	66624	4557.40918	6510.51123	10851.791	5089.75879
32768	29696	70592	2979.79883	10829.7539	15369.4561	8327.31934
42176	35392	70400	4096.32666	5602.979	15543.791	5802.39697
62784	60352	76224	6103.50195	14337.3467	12478.9629	12783.376
30208	26048	89280	3769.00464	8600.75195	20927.7266	7741.97363
93056	91392	82944	3248.94995	5258.44141	4508.91504	7688.83154
48640	49984	87360	3777.59277	3986.59399	873.206238	8298.26758
47552	38080	82240	3529.84204	9801.41895	18483.6504	7433.27637
64320	61440	69888	4125.40674	7976.78711	25103.0605	8166.84326
38976	39360	96832	5509.17383	17944.334	6611.58496	6655.07227
52096	47360	1.36831999e5	7048.15381	15815.7373	30445.123	8773.56348
45056	39296	90880	5421.7334	3153.51562	20394.5234	6396.57471
65152	57600	1.33311999e5	5569.27539	8215.97266	17289.6699	12014.4941
49344	45568	1.12e5	4537.92529	11223.0312	1827.85181	10281.2422
29888	26752	61376	3992.98389	4029.60889	21538.041	8538.16016
48960	45952	81408	3980.22974	7171.89844	30311.3984	9519.19922
30656	23744	1.13279998e5	5080.56836	9312.18164	24419.793	9718.77441
33536	29888	85376	4875.54004	6610.30029	11425.4902	10155.5918
26752	19328	96256	6423.3457	20232.2207	35434.8906	11925.9307
51520	46080	1.23712003e5	8527.80859	18040.0508	25448.082	15402.0576
61120	61120	61504	3851.87109	4311.22998	15767.5557	5405.60107
83136	81600	67968	4195.53809	15900.5508	16600.8125	10543.4219
65856	63680	1.11935997e5	6469.43701	15887.7979	22382.5234	9453.71777
55744	52864	1.02079999e5	6541.64746	23211.3359	5287.65723	13453.6025
38336	37696	87552	8134.34277	4945.646	36726.7852	7215.14111
56768	50304	1.15584004e5	7581.86035	24570.0742	17118.625	15738.8535
51520	44160	90304	5364.8501	12210.2695	2643.82593	11003.958
28096	28032	65792	3386.84888	5013.08447	11158.54	7819.07471
37888	33856	87552	5083.23682	14114.8311	33256.7383	11996.0361
40192	34240	1.34976006e5	7069.92334	16646.7246	23157.3418	9369.31641
76160	74304	1.03872001e5	4656.7666	12406.1514	18452.8457	9340.97754
49792	50048	88512	5010.43359	4122.88184	38307.8594	7596.05957
31296	29056	56576	2382.87476	5939.87695	7256.01221	5241.1543
46784	42688	82112	6252.7832	12522.126	20579.3477	13293.9785
38400	35072	74880	4991.2373	8431.39453	12546.4736	8368.66309
57216	42240	1.00223994e5	4128.75928	12068.4092	14918.1436	11485.2959
37760	36416	65536	6070.49805	9750.49609	30264.4395	6263.54395
18432	15040	61184	4684.25049	5565.90527	22896.5312	8679.17773
36480	32064	1.09376001e5	5113.62988	7963.87451	26464.3887	10887.8584
50304	47872	75136	4170.06396	9313.16113	1065.98389	10786.0781
52096	52096	70912	4403.61816	9586.75098	14506.2129	10652.4795
33792	32064	69440	5352.22852	18634.9473	20220.9512	9540.97168
52672	43520	93504	4798.37695	9076.59277	12819.3311	8859.5498
48128	44992	1.03040004e5	4637.8374	15322.2051	19914.9902	14031.6182
73536	74624	70208	5783.6123	10646.2715	568.421692	5028.53857
40128	36288	68416	4054.71655	3329.66553	21759.6953	7004.13037
60736	56448	76608	7584.94238	22244.2227	6607.91992	10656.3623
51456	36736	93248	3301.46484	11477.9727	7456.73584	7552.66504
30080	28160	90176	6025.37744	12761.3975	3618.59424	10232.0244
23616	20608	66944	3097.54736	4624.10498	14308.8379	6094.67725
50624	37888	1.04832006e5	3985.26099	9435.37988	22331.4453	12355.1035
32512	29952	1.06112003e5	4785.90479	4941.95654	23315.0176	9339.32812
58368	57856	1.10207999e5	4920.41699	14242.9883	20686.5566	8596.73438
33152	34304	62976	3943.94336	7107.13379	17561.7988	7866.86279
30144	28544	1.17312002e5	7313.56348	10064.1855	4720.28516	11446.5205
28288	24320	1.09440004e5	6755.41309	19193.9609	18850.1387	8397.62695
63296	58944	87040	7435.52588	10950.2812	28565.2305	7083.2002
29760	30464	89216	4529.74902	6337.84375	15120.2402	7005.31299
57472	54336	1.24031997e5	6001.396	4879.2168	28768.1367	8317.05469
46528	38400	1.09632004e5	5773.00049	10945.5732	42514.6133	10658.3145
20992	19584	61440	1739.07031	5740.78662	8941.06738	5956.45215
43968	32256	86656	4047.11499	5046.71582	16608.3516	7162.87646
61376	56640	1.46879997e5	8714.96582	24589.418	21090.5859	15498.3281
33792	33472	58368	3332.02856	2707.49121	9428.97363	5771.76318
25344	23296	68480	4672.25342	7488.3916	12398.6689	6328.61572
58752	50688	97280	4816.51953	16750.623	11289.3477	8016.06299
53248	48064	80064	3471.54053	3797.88525	38878.543	9778.78613
52864	50880	1.15455997e5	8140.97949	17990.1523	30379.0215	10812.876
78912	77504	79936	4153.75488	9098.49512	37417.2852	12179.1953
33984	28480	85376	5155.25586	9315.95605	24009.1953	7528.71338
38592	37696	84480	5375.48047	15112.2998	6324.6709	6302.50342
55872	59712	82624	4023.33228	3494.11206	41972.4766	13961.7197
65600	61056	63296	4214.06641	8500.18555	21779.1426	9559.94531
33792	30464	1.16287994e5	7614.70898	23376.9336	33811.4141	9325.7959
59840	52928	86144	4820.22266	10036.4453	33378.0547	8883.35547
64960	62272	1.40864e5	7298.09619	8529.22656	24708.8008	9577.45898
34752	30592	1.06431997e5	5423.69482	8213.15234	21923.6719	9994.76953
71168	63808	1.01952004e5	5569.0249	15321.1719	26448.6465	11663.7295
81920	69888	1.08223999e5	2842.67603	18380.7598	14698.8193	9411.62207
64448	63680	1.25184e5	7099.87158	10853.6641	1850.72913	11847.5322
51584	49280	97792	9009.81543	18280.7559	36289.9766	7698.39307
63744	63872	1.01696002e5	5631.60986	8139.72266	24868.0098	10482.8887
45952	43904	1.18464005e5	7431.59375	16410.9199	42277.5625	19186.1055
51264	50752	76224	7137.70703	18323.5859	2948.17065	7528.8877
20928	16256	1.08800006e5	4874.89355	9370.33008	12555.9199	6888.38232
25088	23232	65024	4080.85938	6388.521	8808.54883	6770.18604
37120	35648	64896	1976.2699	2299.62158	18566.8418	6786.69336
49152	41792	68800	4309.354	6619.68066	32514.707	8672.89844
59584	55872	1.32863998e5	5413.01025	12694.9961	30138.8535	8202.66211
41664	34944	77120	4606.01758	5417.0874	3688.08154	6387.22998
73472	73408	1.10207999e5	5902.30322	13572.0781	24543.9004	11229.6074
29760	27840	78848	3258.90405	3948.09985	23526.1699	9740.07324
37312	36480	68160	2805.69141	6410.02539	18092.375	6102.06055
39424	33152	1.00160003e5	6491.2915	21379.1738	39282.4297	17908.1934
56064	58432	80320	3380.43384	5039.43994	13363.4863	6452.29395
35136	33280	66240	3302.79175	10211.7285	11137.1475	5827.65381
32640	27008	65024	7329.05811	5626.95166	33423.1992	6603.76172
36480	32192	87232	5616.81934	17716.9648	25655.752	10213.5732
25984	20096	92864	5747.9834	6396.48535	23116.0254	6408.13477
57536	48320	1.20576e5	6180.80176	20166.6152	12488.8145	18189.1348
97856	90944	89280	14121.5967	22638.7344	13974.2441	10596.8398
49280	43200	1.53856001e5	9940.78223	31415.3613	54902.6719	14701.8779
39168	37376	1.09824001e5	8492.88965	12909.6719	48781.9023	14131.5342
47872	46912	71232	2418.55737	5443.5874	21767.834	7008.99268
59456	58112	81984	3884.22998	12749.0996	3270.51636	8948.52637
66240	61056	93760	5707.91748	7699.64746	26757.4219	7453.7666
83008	76928	81408	4709.41064	12920.6904	10994.3096	10182.7354
58176	56512	1.07584e5	3689.8125	11946.7158	3715.92261	10251.542
67520	61376	1.42848005e5	7671.1958	21057.7285	35310.3828	14743.0371
46400	45632	88960	6166.50781	11231.0869	11705.4824	8850.33691
53760	47872	1.01631999e5	6741.80908	16518.5469	7600.09766	10029.7998
63232	63680	73152	2513.5752	4614.70508	5418.38379	6638.85254
50432	45824	87040	3077.24146	12183.7109	20317.6582	12208.8105
55744	53312	64384	5212.99512	9735.25293	31121.4395	6968.16797
69888	64384	92480	15194.6719	7905.54443	4086.35986	11504.6943
31232	27136	89920	5491.58057	14969.2246	25710.7852	9513.54883
17600	15424	81024	3740.66333	9068.89258	33923.0117	8346.67383
45120	41600	86784	2724.69434	5752.68945	22856.7734	6798.02783
62016	63616	86528	9193.83594	23605.8359	29551.8066	13956.2275
34816	33728	72832	3619.90039	6918.91943	26903.9492	7264.32861
45376	40064	1.11935997e5	5675.8916	11900.8896	36911.2773	10114.6289
63040	63040	68864	2867.73828	10884.6211	24796.9648	9827.79199
22400	18432	77568	4078.43848	3247.81006	24744.498	8356.80371
35008	34112	57792	3912.84644	4392.27539	24039.3145	7134.76514
75200	76480	53760	2575.10767	4922.88916	7957.85303	4561.63672
27136	25856	56192	4328.0166	6606.73975	23461.0781	8900.89746
